id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
154763444409733122,154763444409733122,2012-01-05 04:17:35 CET,2012-01-05,04:17:35,+0100,191356657,baliresortguide,Bali Resort Guide,,"News |- Five foreign terrorists spotted with Abu Sayyaf: also known as Marwan, who has a $5-million boun...  http://t.co/wbKkJXMX | #Bali",en,[],['http://bit.ly/wuM5rt'],[],0,0,0,['bali'],[],https://twitter.com/BaliResortGuide/status/154763444409733122,False,,0,,,,,,,,[],,,,
154762849087004672,154762849087004672,2012-01-05 04:15:13 CET,2012-01-05,04:15:13,+0100,128812047,james_hrs,James Hartanto,,WN Australia di Filipina Diculik Abu Sayyaf  http://t.co/z42YfREw,in,[],['http://bit.ly/zUmczM'],[],0,0,0,[],[],https://twitter.com/James_HRS/status/154762849087004672,False,,0,,,,,,,,[],,,,
154761919566315521,154761919566315521,2012-01-05 04:11:31 CET,2012-01-05,04:11:31,+0100,57974026,nblogs,News Blog,,KOMPAS: WN Australia di Filipina Diculik Abu Sayyaf  http://t.co/3Jmy5PAQ,in,[],['http://luxio.us/xJsaLk'],[],0,0,0,[],[],https://twitter.com/NBlogs/status/154761919566315521,False,,0,,,,,,,,[],,,,
154758717156499456,154758717156499456,2012-01-05 03:58:48 CET,2012-01-05,03:58:48,+0100,72281263,amadn0y,amadnoy peperonity,,"WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstremis di Filipina, yang m...  http://t.co/TZ3jaUxn",in,[],['http://bit.ly/xCqQVj'],[],0,0,0,[],[],https://twitter.com/amadn0y/status/154758717156499456,False,,0,,,,,,,,[],,,,
154758389308727296,154758389308727296,2012-01-05 03:57:29 CET,2012-01-05,03:57:29,+0100,348326988,balikpapanku,Balikpapanku,,#News WN Australia di Filipina Diculik Abu Sayyaf  http://t.co/cLzYTrJd,in,[],['http://dlvr.it/13bBZ5'],[],0,0,0,['news'],[],https://twitter.com/Balikpapanku/status/154758389308727296,False,,0,,,,,,,,[],,,,
154757254204243969,154757254204243969,2012-01-05 03:52:59 CET,2012-01-05,03:52:59,+0100,370694894,beritalokal,Berita Lokal,,WN Australia di Filipina Diculik Abu Sayyaf: Home » News » InternasionalWN Australia di Filipina Diculik Abu Say...  http://t.co/o3Y7oWhS,in,[],['http://bit.ly/xCKbwD'],[],0,0,0,[],[],https://twitter.com/BeritaLokal/status/154757254204243969,False,,0,,,,,,,,[],,,,
154755053650051072,154755053650051072,2012-01-05 03:44:14 CET,2012-01-05,03:44:14,+0100,343296760,iklankaltim,iklankaltim,,WN Australia di Filipina Diculik Abu Sayyaf  http://t.co/ACAAY4rC #kaltimnews,in,[],['http://bit.ly/zzjv8T'],[],0,0,0,['kaltimnews'],[],https://twitter.com/iklankaltim/status/154755053650051072,False,,0,,,,,,,,[],,,,
154755046083543040,154755046083543040,2012-01-05 03:44:12 CET,2012-01-05,03:44:12,+0100,103551225,tribunkaltim,TribunKaltim.co,,"WN Australia di Filipina Diculik Abu Sayyaf: Lebih dari 2.000 serdadu Filipina di Basilan, mencari Rodwell dan p...  http://t.co/MNfC1GwI",in,[],['http://bit.ly/zzjv8T'],[],0,0,0,[],[],https://twitter.com/tribunkaltim/status/154755046083543040,False,,0,,,,,,,,[],,,,
154755045144018944,154755045144018944,2012-01-05 03:44:12 CET,2012-01-05,03:44:12,+0100,179467370,berita24jam,IndonesiaNewsChannel,,WN Australia di Filipina Diculik Abu Sayyaf  http://t.co/Vnm9ycI9 #TribunKaltim,in,[],['http://bit.ly/x0E0YB'],[],0,0,0,['tribunkaltim'],[],https://twitter.com/berita24jam/status/154755045144018944,False,,0,,,,,,,,[],,,,
154754848905109505,154754848905109505,2012-01-05 03:43:25 CET,2012-01-05,03:43:25,+0100,261620690,dioneoctora,Dionnnnn,,WN Australia di Filipina Diculik Abu Sayyaf  http://t.co/WnxdTWPV,in,[],['http://goo.gl/fb/vXRJq'],[],0,0,0,[],[],https://twitter.com/DioneOctora/status/154754848905109505,False,,0,,,,,,,,[],,,,
154754728897691648,154754728897691648,2012-01-05 03:42:57 CET,2012-01-05,03:42:57,+0100,342639389,acctweet1,acctweet1,,WN Australia di Filipina Diculik Abu Sayyaf  http://t.co/iPUK3BSB,in,[],['http://dlvr.it/13b7c8'],[],0,0,0,[],[],https://twitter.com/acctweet1/status/154754728897691648,False,,0,,,,,,,,[],,,,
154754670890459136,154754670890459136,2012-01-05 03:42:43 CET,2012-01-05,03:42:43,+0100,80515509,ronalfores,St.E.Ronal Fores,,"WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstremis di Filipina, yang m...  http://t.co/XADj83dk",in,[],['http://bit.ly/yW43ds'],[],0,0,0,[],[],https://twitter.com/Ronalfores/status/154754670890459136,False,,0,,,,,,,,[],,,,
154754658706014209,154754658706014209,2012-01-05 03:42:40 CET,2012-01-05,03:42:40,+0100,267623540,ijatharista,DHt!,,"WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstremis di Filipina, yang m...  http://t.co/Wfioce39",in,[],['http://bit.ly/yW43ds'],[],0,0,0,[],[],https://twitter.com/ijatharista/status/154754658706014209,False,,0,,,,,,,,[],,,,
154754654532673536,154754654532673536,2012-01-05 03:42:39 CET,2012-01-05,03:42:39,+0100,198073125,dindaas26,Follow @DINDAAYUUS,,"WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstremis di Filipina, yang m...  http://t.co/JbAoHvTn",in,[],['http://bit.ly/yW43ds'],[],0,0,0,[],[],https://twitter.com/dindaAS26/status/154754654532673536,False,,0,,,,,,,,[],,,,
154754651370176512,154754651370176512,2012-01-05 03:42:38 CET,2012-01-05,03:42:38,+0100,290222031,moodymoodpecker,Moody Moodpecker,,"WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstremis di Filipina, yang m...  http://t.co/8jnmIe3b",in,[],['http://bit.ly/yW43ds'],[],0,0,0,[],[],https://twitter.com/MoodyMoodpecker/status/154754651370176512,False,,0,,,,,,,,[],,,,
154754645179371520,154754645179371520,2012-01-05 03:42:37 CET,2012-01-05,03:42:37,+0100,71559820,ramzikri,rrrrzzzz,,"WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstremis di Filipina, yang m...  http://t.co/ZlfwWdGP",in,[],['http://bit.ly/yW43ds'],[],0,0,0,[],[],https://twitter.com/ramzikri/status/154754645179371520,False,,0,,,,,,,,[],,,,
154754627152261120,154754627152261120,2012-01-05 03:42:32 CET,2012-01-05,03:42:32,+0100,284516045,rizzky02,Rahmat Rizky,,#News WN Australia di Filipina Diculik Abu Sayyaf  http://t.co/bH5WLWcp,in,[],['http://bit.ly/yW43ds'],[],0,0,0,['news'],[],https://twitter.com/rizzky02/status/154754627152261120,False,,0,,,,,,,,[],,,,
154754626602811392,154754626602811392,2012-01-05 03:42:32 CET,2012-01-05,03:42:32,+0100,343391539,acctweet2,acctweet2,,WN Australia di Filipina Diculik Abu Sayyaf  http://t.co/aMfseNu1,in,[],['http://dlvr.it/13b7Xf'],[],0,0,0,[],[],https://twitter.com/acctweet2/status/154754626602811392,False,,0,,,,,,,,[],,,,
154754595908882432,154754595908882432,2012-01-05 03:42:25 CET,2012-01-05,03:42:25,+0100,236465218,wakcard,Firlin cardinata,,WN Australia di Filipina Diculik Abu Sayyaf  http://t.co/L2c9at4n,in,[],['http://bit.ly/yW43ds'],[],0,0,0,[],[],https://twitter.com/WakCard/status/154754595908882432,False,,0,,,,,,,,[],,,,
154754591962042369,154754591962042369,2012-01-05 03:42:24 CET,2012-01-05,03:42:24,+0100,271829643,aleeeeey,aleeeeey,,"WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstremis di Filipina, yang m...  http://t.co/RLlvPvL4",in,[],['http://bit.ly/zIVnUA'],[],0,0,0,[],[],https://twitter.com/aleeeeey/status/154754591962042369,False,,0,,,,,,,,[],,,,
154754585964195840,154754585964195840,2012-01-05 03:42:23 CET,2012-01-05,03:42:23,+0100,93584346,kiewlucky,LUCKY STRIKE !!,,WN Australia di Filipina Diculik Abu Sayyaf  http://t.co/3JrE9Ywn,in,[],['http://bit.ly/yW43ds'],[],0,0,0,[],[],https://twitter.com/KiewLucky/status/154754585964195840,False,,0,,,,,,,,[],,,,
154754582105432064,154754582105432064,2012-01-05 03:42:22 CET,2012-01-05,03:42:22,+0100,332058822,edomartaputra25,Edo Marta Putra,,WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstremis di ...  http://t.co/FwYZaqi7 #teamfollowback,in,[],['http://bit.ly/yW43ds'],[],0,0,0,['teamfollowback'],[],https://twitter.com/EdomartaPutra25/status/154754582105432064,False,,0,,,,,,,,[],,,,
154754570206183426,154754570206183426,2012-01-05 03:42:19 CET,2012-01-05,03:42:19,+0100,443472930,perdinaan,Ferdinand AS,,#teamfollowback WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelomp...  http://t.co/k7E6C5qC #teamfollowback,in,[],['http://bit.ly/yW43ds'],[],0,0,0,"['teamfollowback', 'teamfollowback']",[],https://twitter.com/perdinaan/status/154754570206183426,False,,0,,,,,,,,[],,,,
154754522701504512,154754522701504512,2012-01-05 03:42:08 CET,2012-01-05,03:42:08,+0100,435753484,tkjsmkn1jkt,TKJ SMKN 1 JAKARTA,,"WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstremis di Filipina, yang m...  http://t.co/HrC0YL4G",in,[],['http://bit.ly/yW43ds'],[],0,0,0,[],[],https://twitter.com/TKJSMKN1JKT/status/154754522701504512,False,,0,,,,,,,,[],,,,
154754517966127104,154754517966127104,2012-01-05 03:42:06 CET,2012-01-05,03:42:06,+0100,361778565,kaliparee,Kalipare Community,,"WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstremis di Filipina, yang m...  http://t.co/O5ptYINF",in,[],['http://bit.ly/yW43ds'],[],0,0,0,[],[],https://twitter.com/kaliparee/status/154754517966127104,False,,0,,,,,,,,[],,,,
154754491428777985,154754491428777985,2012-01-05 03:42:00 CET,2012-01-05,03:42:00,+0100,113367608,reysts,nol,,"WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstremis di Filipina, yang m...  http://t.co/5jt7oEz0",in,[],['http://bit.ly/yW43ds'],[],0,0,0,[],[],https://twitter.com/reysts/status/154754491428777985,False,,0,,,,,,,,[],,,,
154754462253195264,154754462253195264,2012-01-05 03:41:53 CET,2012-01-05,03:41:53,+0100,309496814,babyboyzr,crack,,"WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstremis di Filipina, yang m...  http://t.co/1GvfKeWX",in,[],['http://bit.ly/yW43ds'],[],0,0,0,[],[],https://twitter.com/babyboyZr/status/154754462253195264,False,,0,,,,,,,,[],,,,
154754385568739328,154754385568739328,2012-01-05 03:41:35 CET,2012-01-05,03:41:35,+0100,354080569,reyyy_699,WKWK,,"WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstremis di Filipina, yang m...  http://t.co/4kDty9OK",in,[],['http://bit.ly/xCKbwD'],[],0,0,0,[],[],https://twitter.com/reyyy_699/status/154754385568739328,False,,0,,,,,,,,[],,,,
154754381525422080,154754381525422080,2012-01-05 03:41:34 CET,2012-01-05,03:41:34,+0100,80837206,farrasiskandarr,Farras Iskandar,,"WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstremis di Filipina, yang m...  http://t.co/qwKMQrLn",in,[],['http://bit.ly/xCKbwD'],[],0,0,0,[],[],https://twitter.com/farrasiskandarr/status/154754381525422080,False,,0,,,,,,,,[],,,,
154754361237585921,154754361237585921,2012-01-05 03:41:29 CET,2012-01-05,03:41:29,+0100,354080569,reyyy_699,WKWK,,"WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstremis di Filipina, yang m...  http://t.co/w0aqYhGh",in,[],['http://bit.ly/yW43ds'],[],0,0,0,[],[],https://twitter.com/reyyy_699/status/154754361237585921,False,,0,,,,,,,,[],,,,
154754356216995843,154754356216995843,2012-01-05 03:41:28 CET,2012-01-05,03:41:28,+0100,326475578,abiihusin,Moh. Husin Djibran,,#teamfollowback WN Australia di Filipina Diculik Abu Sayyaf  http://t.co/7yDNoJfK #teamfollowback,in,[],['http://bit.ly/yW43ds'],[],0,0,0,"['teamfollowback', 'teamfollowback']",[],https://twitter.com/abiihusin/status/154754356216995843,False,,0,,,,,,,,[],,,,
154754352064634880,154754352064634880,2012-01-05 03:41:27 CET,2012-01-05,03:41:27,+0100,408896695,spensa_malang,Spensa Malang,,Spensa Mengatakan WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstremis d...  http://t.co/MsIjHKw,in,[],['http://bit.ly/xCKbwD'],[],0,0,0,[],[],https://twitter.com/spensa_malang/status/154754352064634880,False,,0,,,,,,,,[],,,,
154754328253575168,154754328253575168,2012-01-05 03:41:21 CET,2012-01-05,03:41:21,+0100,198843477,yudilicius,@yudilatama ▲▼,,#TeamAutoFollow #F4F WN Australia di Filipina Diculik Abu Sayyaf  http://t.co/1EG8OdkX #BancoDeseguidores,in,[],['http://bit.ly/xCKbwD'],[],0,0,0,"['teamautofollow', 'f4f', 'bancodeseguidores']",[],https://twitter.com/yudilicius/status/154754328253575168,False,,0,,,,,,,,[],,,,
154754304140525570,154754304140525570,2012-01-05 03:41:15 CET,2012-01-05,03:41:15,+0100,411121789,reywnm,Reynaldi,,"WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstremis di Filipina, yang m...  http://t.co/iicLlWAZ",in,[],['http://bit.ly/yW43ds'],[],0,0,0,[],[],https://twitter.com/reywnm/status/154754304140525570,False,,0,,,,,,,,[],,,,
154754169482383360,154754169482383360,2012-01-05 03:40:43 CET,2012-01-05,03:40:43,+0100,411121789,reywnm,Reynaldi,,"WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstremis di Filipina, yang m...  http://t.co/cKe4sX3S",in,[],['http://bit.ly/xCKbwD'],[],0,0,0,[],[],https://twitter.com/reywnm/status/154754169482383360,False,,0,,,,,,,,[],,,,
154754117938577409,154754117938577409,2012-01-05 03:40:31 CET,2012-01-05,03:40:31,+0100,394678942,alb_krs,Albertus Ekakrisna,,"WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstremis di Filipina, yang m...  http://t.co/9GM145IF",in,[],['http://bit.ly/xCKbwD'],[],0,0,0,[],[],https://twitter.com/alb_krs/status/154754117938577409,False,,0,,,,,,,,[],,,,
154754104219013120,154754104219013120,2012-01-05 03:40:28 CET,2012-01-05,03:40:28,+0100,393371334,neymarpic,Neymar Júnior,,"WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstremis di Filipina, yang m...  http://t.co/FkebfD9v",in,[],['http://bit.ly/xCKbwD'],[],0,0,0,[],[],https://twitter.com/NeymarPIC/status/154754104219013120,False,,0,,,,,,,,[],,,,
154754093712277505,154754093712277505,2012-01-05 03:40:25 CET,2012-01-05,03:40:25,+0100,262600422,bvb_id,Die Borussen,,#kompas: WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstremis di Filipin...  http://t.co/rSIy5ZNd,in,[],['http://bit.ly/xCKbwD'],[],0,0,0,['kompas'],[],https://twitter.com/BVB_ID/status/154754093712277505,False,,0,,,,,,,,[],,,,
154754034505486336,154754034505486336,2012-01-05 03:40:11 CET,2012-01-05,03:40:11,+0100,118673401,marwanhulao,MARWAN HULAO,,WN Australia di Filipina Diculik Abu Sayyaf  http://t.co/wrR1PdBk #berita,in,[],['http://bit.ly/xCKbwD'],[],0,0,0,['berita'],[],https://twitter.com/marwanhulao/status/154754034505486336,False,,0,,,,,,,,[],,,,
154754000326098944,154754000326098944,2012-01-05 03:40:03 CET,2012-01-05,03:40:03,+0100,385862162,marchellwu,Marchell Wu,,WN Australia di Filipina Diculik Abu Sayyaf  http://t.co/J4CKsqbu,in,[],['http://lw2lb.tk'],[],0,0,0,[],[],https://twitter.com/MarchellWu/status/154754000326098944,False,,0,,,,,,,,[],,,,
154753924946079744,154753924946079744,2012-01-05 03:39:45 CET,2012-01-05,03:39:45,+0100,116170891,ndr4_putra,♕Ndra Putra♕ (✪爱你✪),,"WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstremis di Filipina, yang m...  http://t.co/gYrfSkkS",in,[],['http://bit.ly/yyGx9F'],[],0,0,0,[],[],https://twitter.com/ndr4_putra/status/154753924946079744,False,,0,,,,,,,,[],,,,
154753903932612608,154753903932612608,2012-01-05 03:39:40 CET,2012-01-05,03:39:40,+0100,162545615,musaos17,Musa OS,,"WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstremis di Filipina, yang m...  http://t.co/sLH8XXR4",in,[],['http://bit.ly/yW43ds'],[],0,0,0,[],[],https://twitter.com/MusaOS17/status/154753903932612608,False,,0,,,,,,,,[],,,,
154753895304921088,154753895304921088,2012-01-05 03:39:38 CET,2012-01-05,03:39:38,+0100,376670381,twit_berita,Twit berita,,"WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstremis di Filipina, yang m...  http://t.co/u7K2CQYE",in,[],['http://bit.ly/xCKbwD'],[],0,0,0,[],[],https://twitter.com/twit_berita/status/154753895304921088,False,,0,,,,,,,,[],,,,
154753853705814016,154753853705814016,2012-01-05 03:39:28 CET,2012-01-05,03:39:28,+0100,358063265,terkini_berita,berita terkini,,"WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstremis di Filipina, yang m...  http://t.co/PrrVGeaX",in,[],['http://bit.ly/xCKbwD'],[],0,0,0,[],[],https://twitter.com/terkini_berita/status/154753853705814016,False,,0,,,,,,,,[],,,,
154753846420307968,154753846420307968,2012-01-05 03:39:26 CET,2012-01-05,03:39:26,+0100,286003986,stevanus_cllu,stevanusvirdaus,,WN Australia di Filipina Diculik Abu Sayyaf  http://t.co/UAFytpvP,in,[],['http://bit.ly/yW43ds'],[],0,0,0,[],[],https://twitter.com/stevanus_cllu/status/154753846420307968,False,,0,,,,,,,,[],,,,
154753841840128000,154753841840128000,2012-01-05 03:39:25 CET,2012-01-05,03:39:25,+0100,198843477,yudilicius,@yudilatama ▲▼,,#TeamAutoFollow #F4F WN Australia di Filipina Diculik Abu Sayyaf  http://t.co/wqumUKgY #iFollowAll #TFB #FF,in,[],['http://bit.ly/yW43ds'],[],0,0,0,"['teamautofollow', 'f4f', 'ifollowall', 'tfb', 'ff']",[],https://twitter.com/yudilicius/status/154753841840128000,False,,0,,,,,,,,[],,,,
154753832625250305,154753832625250305,2012-01-05 03:39:23 CET,2012-01-05,03:39:23,+0100,108459891,aneswijay,sena wijaya,,#sekilasinfo WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstremis di Fil...  http://t.co/eNZJ4IC6,in,[],['http://bit.ly/yW43ds'],[],0,0,0,['sekilasinfo'],[],https://twitter.com/aneswijay/status/154753832625250305,False,,0,,,,,,,,[],,,,
154753805228052481,154753805228052481,2012-01-05 03:39:17 CET,2012-01-05,03:39:17,+0100,337651175,sapisinting,Sapi Sinting,,WN Australia di Filipina Diculik Abu Sayyaf  http://t.co/2o6iJREF,in,[],['http://bit.ly/yW43ds'],[],0,0,0,[],[],https://twitter.com/SapiSinting/status/154753805228052481,False,,0,,,,,,,,[],,,,
154753804909293568,154753804909293568,2012-01-05 03:39:16 CET,2012-01-05,03:39:16,+0100,344686057,worldsupdates,WorldsUpdates,,[KompasNews] WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstremis di Fil...  http://t.co/5CuKsxca,in,[],['http://bit.ly/yW43ds'],[],0,0,0,[],[],https://twitter.com/WorldsUpdates/status/154753804909293568,False,,0,,,,,,,,[],,,,
154753797242109952,154753797242109952,2012-01-05 03:39:15 CET,2012-01-05,03:39:15,+0100,59791650,aldysulthony,AldiSulthonySusilo™,,[ http://t.co/tyEpTwNs] WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstrem...  http://t.co/OJVbBtK9,in,[],"['http://Kompas.com', 'http://bit.ly/yW43ds']",[],0,0,0,[],[],https://twitter.com/AldySulthony/status/154753797242109952,False,,0,,,,,,,,[],,,,
154753769509363713,154753769509363713,2012-01-05 03:39:08 CET,2012-01-05,03:39:08,+0100,183936346,keyduttt,Keysa Auralia Arsina,,"WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstremis di Filipina, yang m...  http://t.co/WPXohi3K",in,[],['http://bit.ly/yW43ds'],[],0,0,0,[],[],https://twitter.com/keyduttt/status/154753769509363713,False,,0,,,,,,,,[],,,,
154753754388893696,154753754388893696,2012-01-05 03:39:04 CET,2012-01-05,03:39:04,+0100,386415108,pangeranimpian_, ,,"WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstremis di Filipina, yang m...  http://t.co/gV6xTHAB",in,[],['http://bit.ly/xCKbwD'],[],0,0,0,[],[],https://twitter.com/Pangeranimpian_/status/154753754388893696,False,,0,,,,,,,,[],,,,
154753750098124801,154753750098124801,2012-01-05 03:39:03 CET,2012-01-05,03:39:03,+0100,323151284,gondesmbalelo,gondes mbalelo,,"WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstremis di Filipina, yang m...  http://t.co/Dhpfigkt",in,[],['http://bit.ly/xCKbwD'],[],0,0,0,[],[],https://twitter.com/Gondesmbalelo/status/154753750098124801,False,,0,,,,,,,,[],,,,
154753725766963200,154753725766963200,2012-01-05 03:38:58 CET,2012-01-05,03:38:58,+0100,318905174,verifiedman,verifiedpeople,,Get Verified @SurBud WN Australia di Filipina Diculik Abu Sayyaf  http://t.co/7QG411ZE  http://t.co/PtG7nmQA,cy,[],"['http://bit.ly/yW43ds', 'http://bit.ly/kylNmq']",[],0,0,0,[],[],https://twitter.com/verifiedman/status/154753725766963200,False,,0,,,,,,,,[],,,,
154753718141730816,154753718141730816,2012-01-05 03:38:56 CET,2012-01-05,03:38:56,+0100,105027887,youl1e,Yulianto,,WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstremis di Fili...  http://t.co/jE9qklWg LR=U1281182,in,[],['http://bit.ly/zhBaFP'],[],0,0,0,[],[],https://twitter.com/youl1e/status/154753718141730816,False,,0,,,,,,,,[],,,,
154753712898846720,154753712898846720,2012-01-05 03:38:54 CET,2012-01-05,03:38:54,+0100,299564425,kompasid,Kompas,,WN Australia di Filipina Diculik Abu Sayyaf  http://t.co/a6YU8hbq #kompas #news,in,[],['http://bit.ly/yW43ds'],[],0,0,0,"['kompas', 'news']",[],https://twitter.com/KompasID/status/154753712898846720,False,,0,,,,,,,,[],,,,
154753697698684928,154753697698684928,2012-01-05 03:38:51 CET,2012-01-05,03:38:51,+0100,97498688,estussl,Estu,,RT @Kompasdotcom WN Australia di Filipina Diculik Abu Sayyaf  http://t.co/NeLybrnL,in,"[{'screen_name': 'kompasdotcom', 'name': 'kompas.com', 'id': '304884672'}]",['http://bit.ly/xCKbwD'],[],0,0,0,[],[],https://twitter.com/estuSSL/status/154753697698684928,False,,0,,,,,,,,[],,,,
154753689339441155,154753689339441155,2012-01-05 03:38:49 CET,2012-01-05,03:38:49,+0100,81351921,purwacool,IGdPutraPurwaSedana,,"WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstremis di Filipina, yang m...  http://t.co/X9KHOmAC",in,[],['http://bit.ly/yW43ds'],[],0,0,0,[],[],https://twitter.com/Purwacool/status/154753689339441155,False,,0,,,,,,,,[],,,,
154753673283645441,154753673283645441,2012-01-05 03:38:45 CET,2012-01-05,03:38:45,+0100,199251261,beritaindonesie,Berita Indonesia,,""" WN Australia di Filipina Diculik Abu Sayyaf  http://t.co/iqhaAbB",in,[],['http://bit.ly/xCKbwD'],[],0,0,0,[],[],https://twitter.com/BeritaIndonesie/status/154753673283645441,False,,0,,,,,,,,[],,,,
154753649795547137,154753649795547137,2012-01-05 03:38:39 CET,2012-01-05,03:38:39,+0100,213013928,portalberita,Portal Berita INA,,WN Australia di Filipina Diculik Abu Sayyaf  http://t.co/6uFy8AcS,in,[],['http://bit.ly/ArsD3n'],[],0,0,0,[],[],https://twitter.com/portalberita/status/154753649795547137,False,,0,,,,,,,,[],,,,
154753641713106945,154753641713106945,2012-01-05 03:38:38 CET,2012-01-05,03:38:38,+0100,191297138,schuhe_id,Schuhe.id,,WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstremis di Filipina...  http://t.co/6MHPsBHm #berita,in,[],['http://bit.ly/yW43ds'],[],0,0,0,['berita'],[],https://twitter.com/Schuhe_id/status/154753641713106945,False,,0,,,,,,,,[],,,,
154753636222775296,154753636222775296,2012-01-05 03:38:36 CET,2012-01-05,03:38:36,+0100,170540140,newspalangka,Detik,,WN Australia di Filipina Diculik Abu Sayyaf  http://t.co/qxM8nSku @dapitarchuletoy,in,[],['http://bit.ly/yW43ds'],[],0,0,0,[],[],https://twitter.com/newspalangka/status/154753636222775296,False,,0,,,,,,,,[],,,,
154752586719830017,154752586719830017,2012-01-05 03:34:26 CET,2012-01-05,03:34:26,+0100,395775746,_tanpanama__,Tanpa Nama,,"WN Australia di Filipina Diculik Abu Sayyaf: Seorang WN Australia diculik kelompok ekstremis di Filipina, yang m...  http://t.co/ursVP3dU",in,[],['http://bit.ly/w7EVPu'],[],0,0,0,[],[],https://twitter.com/_TanpaNama__/status/154752586719830017,False,,0,,,,,,,,[],,,,
154751576085504001,154751576085504001,2012-01-05 03:30:25 CET,2012-01-05,03:30:25,+0100,54289903,solocyber,Solo Cyber,,WN Australia di Filipina Diculik Abu Sayyaf  http://t.co/AYvSCcQX,in,[],['http://wp.me/p22BhY-39t'],[],0,0,0,[],[],https://twitter.com/SoloCyber/status/154751576085504001,False,,0,,,,,,,,[],,,,
154750294654332928,154750294654332928,2012-01-05 03:25:20 CET,2012-01-05,03:25:20,+0100,63092547,dimas_satrio,Dimas Satrio,,Waiki teroris2an meneh ki RT @kompasdotcom WN Australia di Filipina Diculik Abu Sayyaf   http://t.co/wTBBP9WR,in,"[{'screen_name': 'kompasdotcom', 'name': 'kompas.com', 'id': '304884672'}]",['http://kom.ps/mNaR'],[],0,0,0,[],[],https://twitter.com/Dimas_Satrio/status/154750294654332928,False,,0,,,,,,,,[],,,,
154750149170708481,154750149170708481,2012-01-05 03:24:45 CET,2012-01-05,03:24:45,+0100,84288218,bomchicano,bomchic420,,Sayyaf sayyaf fatah #terwanabud RT @kompasdotcom: WN Australia di Filipina Diculik Abu Sayyaf   http://t.co/mZxIp3sX,cy,"[{'screen_name': 'kompasdotcom', 'name': 'kompas.com', 'id': '304884672'}]",['http://kom.ps/mNaR'],[],0,0,0,['terwanabud'],[],https://twitter.com/bomchicano/status/154750149170708481,False,,0,,,,,,,,[],,,,
